meeting_id,speaker,da_id,da_type,da_type_id,start_time,end_time,duration_ms,text
ES2015d,A,ES2015d.A.dialog-act.dharshi.127,comment-about-understanding,ami_da_12,819.61,821.24,1630.0,The plus number thing .
ES2015d,A,ES2015d.A.dialog-act.dharshi.156,comment-about-understanding,ami_da_12,1007.64,1008.39,750.0,Oh yeah .
ES2015d,A,ES2015d.A.dialog-act.dharshi.169,comment-about-understanding,ami_da_12,1101.46,1102.5,1040.0,Oh okay .
ES2015d,A,ES2015d.A.dialog-act.dharshi.299,comment-about-understanding,ami_da_12,1676.95,1678.2,1250.0,Pushed for creativity ?
ES2015d,A,ES2015d.A.dialog-act.dharshi.330,comment-about-understanding,ami_da_12,1854.24,1854.46,220.0,Hmm ?
ES2015d,B,ES2015d.B.dialog-act.dharshi.99,comment-about-understanding,ami_da_12,748.21,749.283,1073.0,fancy
ES2015d,B,ES2015d.B.dialog-act.dharshi.251,comment-about-understanding,ami_da_12,1663.29,1666.81,3520.0,So wh how we actually went round uh about doing it .
ES2015d,B,ES2015d.B.dialog-act.dharshi.296,comment-about-understanding,ami_da_12,1876.57,1877.35,780.0,Sorry ?
ES2015d,B,ES2015d.B.dialog-act.dharshi.297,comment-about-understanding,ami_da_12,1878.57,1880.77,2200.0,Oh yeah .
ES2015d,C,ES2015d.C.dialog-act.dharshi.177,comment-about-understanding,ami_da_12,1150.09,1151.44,1350.0,Oh okay . Right .
ES2015d,D,ES2015d.D.dialog-act.dharshi.4,comment-about-understanding,ami_da_12,155.07,155.84,770.0,where's the L_E_D_ ?
ES2015d,D,ES2015d.D.dialog-act.dharshi.22,comment-about-understanding,ami_da_12,316.67,317.53,860.0,Channel up volume up .
ES2015d,D,ES2015d.D.dialog-act.dharshi.55,comment-about-understanding,ami_da_12,589.47,589.89,420.0,Oh .
ES2015d,D,ES2015d.D.dialog-act.dharshi.88,comment-about-understanding,ami_da_12,731.89,732.86,970.0,It's what ?
ES2015d,D,ES2015d.D.dialog-act.dharshi.93,comment-about-understanding,ami_da_12,733.24,736.09,2850.0,the mango the mango look .
ES2015d,D,ES2015d.D.dialog-act.dharshi.101,comment-about-understanding,ami_da_12,753.03,753.4,370.0,Two .
ES2015d,D,ES2015d.D.dialog-act.dharshi.204,comment-about-understanding,ami_da_12,1098.8,1100.46,1660.0,oh you're just explaining why it's not on the prototype .
ES2015d,D,ES2015d.D.dialog-act.dharshi.260,comment-about-understanding,ami_da_12,1287.43,1288.06,630.0,Four ?
ES2015d,D,ES2015d.D.dialog-act.dharshi.273,comment-about-understanding,ami_da_12,1320.31,1320.68,370.0,they are ?
ES2015d,D,ES2015d.D.dialog-act.dharshi.275,comment-about-understanding,ami_da_12,1322.55,1323.59,1040.0,okay .
ES2015d,D,ES2015d.D.dialog-act.dharshi.330,comment-about-understanding,ami_da_12,1845.48,1846.98,1500.0,"I'm not sure , new ideas found ."
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.3,comment-about-understanding,ami_da_12,28.01,29.25,1240.0,"Oh , alright ."
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.4,comment-about-understanding,ami_da_12,35.424,35.88,456.0,Okay .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.5,comment-about-understanding,ami_da_12,60.49,62.85,2360.0,Okay .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.59,comment-about-understanding,ami_da_12,458.87,459.58,710.0,'Kay .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.68,comment-about-understanding,ami_da_12,514.46,516.28,1820.0,'Kay .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.102,comment-about-understanding,ami_da_12,825.41,828.19,2780.0,You're the the Industrial Designer .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.179,comment-about-understanding,ami_da_12,1273.43,1274.96,1530.0,More expensive and yeah .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.180,comment-about-understanding,ami_da_12,1278.457,1279.25,793.0,'Kay .
ES2016a,A,ES2016a.A.dialog-act.vkaraisk.183,comment-about-understanding,ami_da_12,1325.73,1326.21,480.0,'Kay .
ES2016a,B,ES2016a.B.dialog-act.vkaraisk.13,comment-about-understanding,ami_da_12,416.39,416.78,390.0,Right .
ES2016a,B,ES2016a.B.dialog-act.vkaraisk.30,comment-about-understanding,ami_da_12,640.04,640.57,530.0,Right .
ES2016a,B,ES2016a.B.dialog-act.vkaraisk.81,comment-about-understanding,ami_da_12,1210.15,1212.07,1920.0,Right . Right .
ES2016a,B,ES2016a.B.dialog-act.vkaraisk.97,elicit-comment-understanding,ami_da_13,1256.15,1256.53,380.0,right ?
ES2016a,C,ES2016a.C.dialog-act.vkaraisk.20,comment-about-understanding,ami_da_12,343.25,343.5,250.0,Oh right .
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.43,comment-about-understanding,ami_da_12,211.18,211.63,450.0,Okay .
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.64,comment-about-understanding,ami_da_12,324.01,324.24,230.0,Oh
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.71,comment-about-understanding,ami_da_12,347.96,351.65,3690.0,oh give us the slideshow and something on your screen ?
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.83,comment-about-understanding,ami_da_12,848.84,851.22,2380.0,What was your last conclusion on that one ? Focus on
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.85,comment-about-understanding,ami_da_12,853.36,853.95,590.0,the image of it .
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.86,comment-about-understanding,ami_da_12,855.36,856.44,1080.0,'Kay .
ES2016b,A,ES2016b.A.dialog-act.vkaraisk.252,comment-about-understanding,ami_da_12,2039.71,2040.12,410.0,yeah .
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.12,elicit-comment-understanding,ami_da_13,927.31,928.59,1280.0,Right .
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.21,elicit-comment-understanding,ami_da_13,954.22,954.6,380.0,Okay
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.36,elicit-comment-understanding,ami_da_13,1006.94,1007.18,240.0,right ?
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.41,elicit-comment-understanding,ami_da_13,1036.93,1038.54,1610.0,Right ?
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.58,elicit-comment-understanding,ami_da_13,1119.38,1119.66,280.0,Right ?
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.82,comment-about-understanding,ami_da_12,1314.33,1314.36,30.0,Oh
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.123,elicit-comment-understanding,ami_da_13,2038.16,2039.96,1800.0,"You know what I'm getting at here ,"
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.130,comment-about-understanding,ami_da_12,2068.18,2068.93,750.0,Right .
ES2016b,B,ES2016b.B.dialog-act.vkaraisk.160,comment-about-understanding,ami_da_12,2403.72,2404.77,1050.0,Alright .
ES2016b,C,ES2016b.C.dialog-act.vkaraisk.15,comment-about-understanding,ami_da_12,513.94,515.21,1270.0,I think . That's what I guess .
ES2016b,C,ES2016b.C.dialog-act.vkaraisk.163,comment-about-understanding,ami_da_12,2376.32,2377.02,700.0,How well it'll work
ES2016b,C,ES2016b.C.dialog-act.vkaraisk.166,comment-about-understanding,ami_da_12,2403.69,2404.14,450.0,Yeah .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.7,comment-about-understanding,ami_da_12,231.83,232.5,670.0,F_ eight ?
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.11,comment-about-understanding,ami_da_12,265.07,266.24,1170.0,Oh right right right .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.12,comment-about-understanding,ami_da_12,267.45,268.19,740.0,That one ?
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.13,comment-about-understanding,ami_da_12,268.19,268.96,770.0,Okay .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.62,comment-about-understanding,ami_da_12,428.6,432.56,3960.0,And if anyone could clarify what that means ?
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.64,comment-about-understanding,ami_da_12,435.38,436.738,1358.0,Okay .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.80,comment-about-understanding,ami_da_12,511.77,512.51,740.0,What is it ?
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.81,comment-about-understanding,ami_da_12,514.1,515.26,1160.0,Okay .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.82,comment-about-understanding,ami_da_12,515.26,518.49,3230.0,Okay .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.108,comment-about-understanding,ami_da_12,629.63,630.52,890.0,'Kay .
ES2016b,D,ES2016b.D.dialog-act.vkaraisk.140,comment-about-understanding,ami_da_12,2040.1,2040.38,280.0,Mm-hmm .
ES2016c,B,ES2016c.B.dialog-act.dharshi.77,elicit-comment-understanding,ami_da_13,1279.02,1279.44,420.0,Right ?
ES2016c,B,ES2016c.B.dialog-act.dharshi.212,elicit-comment-understanding,ami_da_13,2040.19,2040.48,290.0,Right ?
ES2016c,D,ES2016c.D.dialog-act.dharshi.111,comment-about-understanding,ami_da_12,2130.04,2130.4,360.0,Yeah ?
ES2016d,A,ES2016d.A.dialog-act.dharshi.45,comment-about-understanding,ami_da_12,300.4,300.96,560.0,"Uh , 'kay ."
ES2016d,B,ES2016d.B.dialog-act.dharshi.160,comment-about-understanding,ami_da_12,1297.622,1299.38,1758.0,central ?
ES2016d,D,ES2016d.D.dialog-act.dharshi.62,comment-about-understanding,ami_da_12,697.73,699.51,1780.0,Annoying alarm or something ?
IB4003,A,IB4003.A.dialog-act.s9553330.199,comment-about-understanding,ami_da_12,1086.77,1087.35,580.0,"Okay , yeah ."
IB4003,A,IB4003.A.dialog-act.s9553330.200,comment-about-understanding,ami_da_12,1084.11,1084.76,650.0,Uh-huh .
IB4003,A,IB4003.A.dialog-act.s9553330.308,comment-about-understanding,ami_da_12,1625.17,1627.25,2080.0,Ah . Okay .
IB4003,B,IB4003.B.dialog-act.s9553330.16,comment-about-understanding,ami_da_12,1196.4,1196.81,410.0,Ah okay .
IB4003,B,IB4003.B.dialog-act.s9553330.47,comment-about-understanding,ami_da_12,1884.58,1884.71,130.0,No ?
IB4003,B,IB4003.B.dialog-act.s9553330.49,comment-about-understanding,ami_da_12,1902.44,1903.45,1010.0,Ah okay .
IB4003,D,IB4003.D.dialog-act.s9553330.1,comment-about-understanding,ami_da_12,45.41,45.71,300.0,Okay .
IB4003,D,IB4003.D.dialog-act.s9553330.91,comment-about-understanding,ami_da_12,1015.7,1017.03,1330.0,Oh sharing with their students .
IB4003,D,IB4003.D.dialog-act.s9553330.156,comment-about-understanding,ami_da_12,1366.83,1367.15,320.0,Okay .
IB4003,D,IB4003.D.dialog-act.s9553330.159,comment-about-understanding,ami_da_12,1373.62,1374.41,790.0,"The balcony , okay ."
IB4003,D,IB4003.D.dialog-act.s9553330.212,comment-about-understanding,ami_da_12,1667.396,1668.5,1104.0,Yeah ?
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.14,comment-about-understanding,ami_da_12,570.62,573.58,2960.0,M my my favourite animal .
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.48,comment-about-understanding,ami_da_12,766.79,767.712,922.0,Ah
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.58,comment-about-understanding,ami_da_12,852.608,856.93,4322.0,Okay .
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.76,comment-about-understanding,ami_da_12,993.41,993.51,100.0,"Oh ,"
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.82,comment-about-understanding,ami_da_12,1013.07,1014.29,1220.0,Swordfish .
IS1000a,A,IS1000a.A.dialog-act.vkaraisk.122,comment-about-understanding,ami_da_12,1486.87,1487.15,280.0,Mm-hmm .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.10,comment-about-understanding,ami_da_12,166.09,167.57,1480.0,I don't know .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.75,comment-about-understanding,ami_da_12,464.26,465.55,1290.0,Yes .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.96,comment-about-understanding,ami_da_12,533.61,533.85,240.0,Okay .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.97,comment-about-understanding,ami_da_12,536.23,536.45,220.0,'Kay .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.106,comment-about-understanding,ami_da_12,579.42,581.776,2356.0,"Oh , I see uh"
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,691.14,691.36,220.0,Oh .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.118,comment-about-understanding,ami_da_12,692.26,692.78,520.0,It's a dog .
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.158,comment-about-understanding,ami_da_12,996.0,996.26,260.0,"Oh ,"
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.188,elicit-comment-understanding,ami_da_13,1133.36,1133.55,190.0,huh ?
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.190,comment-about-understanding,ami_da_12,1138.14,1138.68,540.0,Excuse me ?
IS1000a,B,IS1000a.B.dialog-act.vkaraisk.248,elicit-comment-understanding,ami_da_13,1486.8,1487.12,320.0,eh ?
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.12,comment-about-understanding,ami_da_12,133.51,134.26,750.0,Yeah .
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,637.14,637.55,410.0,Yeah .
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.40,elicit-comment-understanding,ami_da_13,678.79,680.79,2000.0,You know ?
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.58,comment-about-understanding,ami_da_12,805.41,805.84,430.0,Uh ?
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.97,comment-about-understanding,ami_da_12,1251.08,1251.43,350.0,Sure .
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.99,comment-about-understanding,ami_da_12,1255.69,1256.04,350.0,Oh .
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.102,comment-about-understanding,ami_da_12,1261.71,1262.89,1180.0,Anna .
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.130,comment-about-understanding,ami_da_12,1418.36,1420.19,1830.0,"it's okay , yeah I understand ."
IS1000a,C,IS1000a.C.dialog-act.vkaraisk.134,comment-about-understanding,ami_da_12,1434.24,1434.56,320.0,Yeah .
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.9,comment-about-understanding,ami_da_12,133.07,134.12,1050.0,Yeah .
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.18,elicit-comment-understanding,ami_da_13,166.36,166.72,360.0,You know ?
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.66,comment-about-understanding,ami_da_12,924.14,925.43,1290.0,"a rat , okay ."
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.69,comment-about-understanding,ami_da_12,957.86,958.51,650.0,"Okay , in the water ."
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.75,comment-about-understanding,ami_da_12,994.15,994.24,90.0,Ah
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.95,comment-about-understanding,ami_da_12,1075.04,1075.89,850.0,Per project .
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.101,comment-about-understanding,ami_da_12,1146.0,1146.76,760.0,Four million .
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.113,comment-about-understanding,ami_da_12,1257.98,1258.98,1000.0,Okay .
IS1000a,D,IS1000a.D.dialog-act.vkaraisk.116,comment-about-understanding,ami_da_12,1261.49,1262.17,680.0,Okay .
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.52,comment-about-understanding,ami_da_12,523.56,524.34,780.0,For R_S_I_ ?
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,835.65,837.0,1350.0,Sorry ?
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.118,comment-about-understanding,ami_da_12,837.0,837.19,190.0,Oh .
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.125,comment-about-understanding,ami_da_12,998.52,998.73,210.0,Mm-hmm .
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.188,comment-about-understanding,ami_da_12,1727.76,1727.94,180.0,Mm .
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.259,comment-about-understanding,ami_da_12,2122.9,2124.33,1430.0,Okay .
IS1000b,A,IS1000b.A.dialog-act.vkaraisk.264,comment-about-understanding,ami_da_12,2135.59,2136.38,790.0,Mm-hmm . Yep .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.85,comment-about-understanding,ami_da_12,798.06,800.89,2830.0,Mm . Okay . um
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.92,comment-about-understanding,ami_da_12,999.14,999.35,210.0,Mm-hmm .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,1163.27,1164.11,840.0,Yes . Okay .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.126,comment-about-understanding,ami_da_12,1221.25,1221.74,490.0,Uh okay .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.131,comment-about-understanding,ami_da_12,1259.0,1259.13,130.0,Yes .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.227,comment-about-understanding,ami_da_12,2197.11,2197.78,670.0,Mm-hmm .
IS1000b,B,IS1000b.B.dialog-act.vkaraisk.242,comment-about-understanding,ami_da_12,2275.65,2275.87,220.0,no .
IS1000b,C,IS1000b.C.dialog-act.vkaraisk.9,comment-about-understanding,ami_da_12,526.05,526.5,450.0,Okay .
IS1000b,C,IS1000b.C.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,747.83,748.19,360.0,Okay
IS1000b,C,IS1000b.C.dialog-act.vkaraisk.34,comment-about-understanding,ami_da_12,749.73,750.0,270.0,Okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.6,comment-about-understanding,ami_da_12,255.82,256.12,300.0,Okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.9,comment-about-understanding,ami_da_12,325.54,326.7,1160.0,"Oh the customers , okay ."
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.11,comment-about-understanding,ami_da_12,506.66,509.436,2776.0,It's it's easy to learn or how do you say it's
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.12,comment-about-understanding,ami_da_12,511.99,513.7,1710.0,Okay too much time to learn . Okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.19,comment-about-understanding,ami_da_12,553.18,553.95,770.0,okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.30,comment-about-understanding,ami_da_12,625.52,626.88,1360.0,Speech recognition in
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.31,comment-about-understanding,ami_da_12,630.42,631.01,590.0,Ah okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.35,comment-about-understanding,ami_da_12,642.31,642.54,230.0,Okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.54,comment-about-understanding,ami_da_12,798.07,798.62,550.0,Mm 'kay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.61,comment-about-understanding,ami_da_12,830.41,830.89,480.0,okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.74,elicit-comment-understanding,ami_da_13,900.64,901.24,600.0,alright .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.93,elicit-comment-understanding,ami_da_13,970.93,971.22,290.0,right .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.102,elicit-comment-understanding,ami_da_13,998.42,998.54,120.0,right .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.111,elicit-comment-understanding,ami_da_13,1032.13,1034.25,2120.0,you know .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.136,elicit-comment-understanding,ami_da_13,1164.66,1171.779,7119.0,Um . Okay .
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.137,comment-about-understanding,ami_da_12,1174.56,1175.22,660.0,The frequencies ?
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.160,comment-about-understanding,ami_da_12,1756.32,1756.98,660.0,Fourteen
IS1000b,D,IS1000b.D.dialog-act.vkaraisk.162,comment-about-understanding,ami_da_12,1758.07,1758.77,700.0,okay .
IS1000c,A,IS1000c.A.dialog-act.vkaraisk.138,comment-about-understanding,ami_da_12,1054.69,1054.94,250.0,Hmm .
IS1000c,B,IS1000c.B.dialog-act.vkaraisk.19,comment-about-understanding,ami_da_12,160.55,160.99,440.0,Okay .
IS1000c,B,IS1000c.B.dialog-act.vkaraisk.25,comment-about-understanding,ami_da_12,196.98,197.61,630.0,Oh okay .
IS1000c,B,IS1000c.B.dialog-act.vkaraisk.37,comment-about-understanding,ami_da_12,418.08,418.39,310.0,Okay .
IS1000c,B,IS1000c.B.dialog-act.vkaraisk.44,comment-about-understanding,ami_da_12,551.36,552.04,680.0,"Okay good ,"
IS1000c,C,IS1000c.C.dialog-act.vkaraisk.140,elicit-comment-understanding,ami_da_13,1202.8,1203.08,280.0,You know .
IS1000c,C,IS1000c.C.dialog-act.vkaraisk.148,comment-about-understanding,ami_da_12,1367.03,1368.61,1580.0,Yeah mm mm-hmm .
IS1000c,C,IS1000c.C.dialog-act.vkaraisk.161,comment-about-understanding,ami_da_12,1568.39,1568.75,360.0,Okay .
IS1000c,C,IS1000c.C.dialog-act.vkaraisk.162,comment-about-understanding,ami_da_12,1570.24,1570.58,340.0,Okay .
IS1000c,C,IS1000c.C.dialog-act.vkaraisk.203,elicit-comment-understanding,ami_da_13,1849.66,1849.95,290.0,you know .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.21,comment-about-understanding,ami_da_12,411.27,411.9,630.0,Okay .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.22,comment-about-understanding,ami_da_12,417.14,417.57,430.0,Yeah .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.42,comment-about-understanding,ami_da_12,833.16,833.55,390.0,Okay .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.44,comment-about-understanding,ami_da_12,874.83,876.23,1400.0,Oh yeah yeah yeah mm .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.133,elicit-comment-understanding,ami_da_13,1479.38,1480.62,1240.0,alright .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.173,comment-about-understanding,ami_da_12,1714.33,1714.66,330.0,Okay .
IS1000c,D,IS1000c.D.dialog-act.vkaraisk.200,comment-about-understanding,ami_da_12,2059.53,2059.82,290.0,Two ?
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.15,comment-about-understanding,ami_da_12,148.73,148.93,200.0,Okay .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.20,comment-about-understanding,ami_da_12,253.97,254.24,270.0,Mm 'kay .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.27,comment-about-understanding,ami_da_12,303.47,303.79,320.0,Oh yeah .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.46,comment-about-understanding,ami_da_12,462.99,463.24,250.0,Right .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.57,comment-about-understanding,ami_da_12,692.98,693.41,430.0,Ah okay .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.110,comment-about-understanding,ami_da_12,958.99,960.28,1290.0,Mm-hmm . Okay .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.120,comment-about-understanding,ami_da_12,985.03,985.3,270.0,yeah .
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.128,comment-about-understanding,ami_da_12,995.56,1001.08,5520.0,So on a scale of one to seven ?
IS1000d,A,IS1000d.A.dialog-act.vkaraisk.138,comment-about-understanding,ami_da_12,1063.11,1063.69,580.0,Four ?
